Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,-9999
328,Benno Schmitz,de GER,DF,Köln,27-332,1994,6.3,0,2,0,0.0,0.32,0.00,0.00,,15.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,ad00b1a8
329,Marvin Schwäbe,de GER,GK,Köln,27-173,1995,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,87436846
330,Alexander Schwolow,de GER,GK,Schalke 04,30-135,1992,10.0,0,1,0,0.0,0.10,0.00,0.00,,6.3,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches,0d55d942
331,Paul Seguin,de GER,MF,Union Berlin,27-200,1995,0.6,0,1,0,0.0,1.61,0.00,0.00,,27.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,8872ed17
332,Davie Selke,de GER,FW,Hertha BSC,27-268,1995,1.4,0,1,1,100.0,0.73,0.73,0.00,0.00,30.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,1238a3f9
333,Suat Serdar,de GER,MF,Hertha BSC,25-187,1997,6.8,3,9,4,44.4,1.32,0.59,0.33,0.75,18.4,0,0,0,0.8,0.8,0.09,+2.2,+2.2,Matches,b3325a30
334,Kiliann Sildillia,fr FRA,DF,Freiburg,20-152,2002,8.8,0,3,0,0.0,0.34,0.00,0.00,,13.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,313254a3
335,André Silva,pt POR,FW,RB Leipzig,26-343,1995,4.3,0,12,5,41.7,2.78,1.16,0.00,0.00,12.6,0,0,0,1.5,1.5,0.12,-1.5,-1.5,Matches,3effaa34
336,Mohamed Simakan,fr FRA,DF,RB Leipzig,22-165,2000,5.3,0,4,1,25.0,0.76,0.19,0.00,0.00,7.0,0,0,0,0.9,0.9,0.22,-0.9,-0.9,Matches,fcb27134
337,Eduardo Simões,pt POR,DF,Hoffenheim,20-227,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,7ec723b7
338,Daley Sinkgraven,nl NED,DF,Leverkusen,27-103,1995,0.9,0,1,0,0.0,1.17,0.00,0.00,,25.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,73000a79
339,Hugo Siquet,be BEL,DF,Freiburg,20-098,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,c6cf860f
340,Tim Skarke,de GER,MF,Union Berlin,26-038,1996,0.2,0,3,2,66.7,15.88,10.59,0.00,0.00,20.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,65857fdf
341,Ellyes Skhiri,tn TUN,MF,Köln,27-158,1995,9.0,0,10,1,10.0,1.11,0.11,0.00,0.00,15.7,0,0,0,1.1,1.1,0.11,-1.1,-1.1,Matches,c2211709
342,Robert Skov,dk DEN,DF,Hoffenheim,26-148,1996,6.6,3,20,6,30.0,3.05,0.91,0.05,0.17,22.1,2,2,2,2.4,0.9,0.04,+0.6,+0.1,Matches,ff98492b
343,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,22-059,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,c967f6b8
344,Danilo Soares,br BRA,DF,Bochum,30-351,1991,3.3,0,1,0,0.0,0.30,0.00,0.00,,29.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,c05f2f8c
345,Nikola Soldo,hr CRO,DF,Köln,21-263,2001,1.0,0,2,0,0.0,2.00,0.00,0.00,,6.5,0,0,0,0.5,0.5,0.24,-0.5,-0.5,Matches,4f627629
346,Yann Sommer,ch SUI,GK,M'Gladbach,33-302,1988,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,420c18a1
347,Alexander Sørloth,no NOR,FW,RB Leipzig,26-314,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,e92cd3f7
348,Borna Sosa,hr CRO,DF,Stuttgart,24-267,1998,4.7,0,4,1,25.0,0.84,0.21,0.00,0.00,21.6,1,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,af0d79a9
349,Djibril Sow,ch SUI,MF,Eint Frankfurt,25-251,1997,7.9,1,3,2,66.7,0.38,0.25,0.33,0.50,20.7,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches,4c6facae
350,Anton Stach,de GER,MFFW,Mainz 05,23-334,1998,5.9,0,14,7,50.0,2.36,1.18,0.00,0.00,23.4,2,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches,0f59a7bf
351,Kostas Stafylidis,gr GRE,DFMF,Bochum,28-317,1993,1.9,0,3,0,0.0,1.56,0.00,0.00,,30.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,861e0116
352,Jens Stage,dk DEN,MF,Werder Bremen,25-341,1996,4.4,0,3,1,33.3,0.68,0.23,0.00,0.00,8.0,0,0,0,0.4,0.4,0.14,-0.4,-0.4,Matches,1fffae99
353,Josip Stanišić,hr CRO,DF,Bayern Munich,22-196,2000,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,7ed08d5c
354,Niklas Stark,de GER,DF,Werder Bremen,27-184,1995,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,aad48be9
355,Pascal Stenzel,de GER,DF,Stuttgart,26-209,1996,1.7,0,2,0,0.0,1.18,0.00,0.00,,16.4,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,99f7e9aa
356,Angelo Stiller,de GER,MF,Hoffenheim,21-194,2001,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,3b1ed320
357,Lars Stindl,de GER,FWMF,M'Gladbach,34-050,1988,3.6,1,12,5,41.7,3.29,1.37,0.08,0.20,21.2,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches,7cd6badb
358,Kevin Stöger,at AUT,MF,Bochum,29-049,1993,7.5,1,12,1,8.3,1.60,0.13,0.08,1.00,24.3,2,0,0,0.4,0.4,0.03,+0.6,+0.6,Matches,e5649a78
359,Niklas Süle,de GER,DF,Dortmund,27-042,1995,3.5,0,3,0,0.0,0.87,0.00,0.00,,12.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,e33c06cf
360,Ivan Šunjić,hr CRO,MF,Hertha BSC,26-006,1996,7.1,0,3,0,0.0,0.42,0.00,0.00,,17.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,e18098de
361,Mattias Svanberg,se SWE,MF,Wolfsburg,23-283,1999,4.7,0,4,2,50.0,0.85,0.42,0.00,0.00,15.3,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches,92d83c27
362,Dominik Szoboszlai,hu HUN,FWMF,RB Leipzig,21-355,2000,4.9,1,9,6,66.7,1.82,1.21,0.11,0.17,19.9,0,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches,934e1968
363,Jonathan Tah,de GER,DF,Leverkusen,26-246,1996,8.7,0,5,1,20.0,0.58,0.12,0.00,0.00,7.0,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches,bd142efb
364,Edmond Tapsoba,bf BFA,DF,Leverkusen,23-255,1999,8.8,0,3,0,0.0,0.34,0.00,0.00,,18.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,a73c8f95
365,Niklas Tauer,de GER,DF,Mainz 05,21-240,2001,1.0,0,1,0,0.0,1.00,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,27270af4
366,Mathys Tel,fr FRA,FW,Bayern Munich,17-171,2005,1.1,1,4,2,50.0,3.71,1.86,0.25,0.50,15.6,0,0,0,0.5,0.5,0.13,+0.5,+0.5,Matches,829aa60c
367,Simon Terodde,de GER,FW,Schalke 04,34-227,1988,7.4,2,18,7,38.9,2.44,0.95,0.11,0.29,11.3,0,0,1,3.2,2.5,0.14,-1.2,-0.5,Matches,863ff1ee
368,Malick Thiaw,de GER,DF,Schalke 04,21-068,2001,3.0,0,2,1,50.0,0.67,0.33,0.00,0.00,8.1,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches,ff5ea0bf
369,Jan Thielmann,de GER,FW,Köln,20-142,2002,4.6,1,9,4,44.4,1.94,0.86,0.11,0.25,19.7,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches,fd53759d
370,Morten Thorsby,no NOR,MF,Union Berlin,26-163,1996,3.4,1,4,1,25.0,1.17,0.29,0.25,1.00,12.3,0,0,0,0.4,0.4,0.11,+0.6,+0.6,Matches,d1b49282
371,Marcus Thuram,fr FRA,FW,M'Gladbach,25-070,1997,9.0,5,35,19,54.3,3.89,2.11,0.14,0.26,12.8,0,0,0,5.8,5.8,0.17,-0.8,-0.8,Matches,6f8cd6d0
372,Steffen Tigges,de GER,FW,Köln,24-076,1998,4.3,1,4,1,25.0,0.93,0.23,0.25,1.00,9.4,0,0,0,0.3,0.3,0.07,+0.7,+0.7,Matches,6b8887c2
373,Tiago Tomás,pt POR,FW,Stuttgart,20-121,2002,3.7,1,10,4,40.0,2.68,1.07,0.10,0.25,19.1,0,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches,b492126a
374,Almamy Touré,ml MLI,DF,Eint Frankfurt,26-170,1996,1.8,0,1,0,0.0,0.56,0.00,0.00,,13.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,c8c60119
375,Lucas Tousart,fr FRA,MF,Hertha BSC,25-169,1997,7.9,1,12,3,25.0,1.52,0.38,0.08,0.33,15.7,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches,71ec39ef
376,Kevin Trapp,de GER,GK,Eint Frankfurt,32-099,1990,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ce17b5eb
377,Christopher Trimmel,at AUT,DF,Union Berlin,35-233,1987,6.1,0,6,1,16.7,0.98,0.16,0.00,0.00,19.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,056d2d95
378,Tuta,br BRA,DF,Eint Frankfurt,23-103,1999,8.9,1,5,2,40.0,0.56,0.22,0.20,0.50,9.3,0,0,0,0.9,0.9,0.19,+0.1,+0.1,Matches,35d64857
379,Dayot Upamecano,fr FRA,DF,Bayern Munich,23-353,1998,8.9,0,1,0,0.0,0.11,0.00,0.00,,6.0,0,0,0,0.1,0.1,0.13,-0.1,-0.1,Matches,d248cd8f
380,Filip Uremović,hr CRO,DF,Hertha BSC,25-246,1997,6.2,0,2,0,0.0,0.32,0.00,0.00,,12.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,af842091
381,Mark Uth,de GER,MF,Köln,31-052,1991,0.2,0,1,1,100.0,5.63,5.63,0.00,0.00,12.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,a3ddb1b9
382,Josha Vagnoman,de GER,DF,Stuttgart,21-308,2000,4.4,0,6,0,0.0,1.35,0.00,0.00,,13.0,0,0,0,0.8,0.8,0.14,-0.8,-0.8,Matches,fb377d11
383,Ruben Vargas,ch SUI,MFFW,Augsburg,24-071,1998,2.1,0,3,0,0.0,1.45,0.00,0.00,,13.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,6ecbddf6
384,Miloš Veljković,rs SRB,DF,Werder Bremen,27-019,1995,9.0,1,3,1,33.3,0.33,0.11,0.33,1.00,5.8,0,0,0,0.5,0.5,0.17,+0.5,+0.5,Matches,a5ae8f8e
385,Mickey van de Ven,nl NED,DF,Wolfsburg,21-179,2001,9.0,0,3,0,0.0,0.33,0.00,0.00,,18.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,8fe2a392
386,Gabriel Vidovic,hr CRO,MFFW,Bayern Munich,18-318,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,5360a956
387,Kevin Vogt,de GER,DF,Hoffenheim,31-022,1991,9.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,1d8e9add
388,Aster Vranckx,be BEL,MF,Wolfsburg,20-011,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,f86cd5df
389,Robert Wagner,de GER,MF,Freiburg,19-093,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,e3d3fbeb
390,Luca Waldschmidt,de GER,FW,Wolfsburg,26-149,1996,3.1,0,2,1,50.0,0.65,0.33,0.00,0.00,14.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,e5a35ae9
391,Julian Weigl,de GER,MF,M'Gladbach,27-037,1995,4.0,0,1,0,0.0,0.25,0.00,0.00,,8.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,346d51d9
392,Nelson Weiper,de GER,MF,Mainz 05,17-212,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,231c67ff
393,Mitchell Weiser,de GER,DF,Werder Bremen,28-177,1994,8.7,1,12,4,33.3,1.38,0.46,0.08,0.25,18.4,0,0,0,0.9,0.9,0.08,+0.1,+0.1,Matches,30c220c3
394,Noah Weißhaupt,de GER,FW,Freiburg,21-025,2001,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,dd676a97
395,Timo Werner,de GER,FW,RB Leipzig,26-223,1996,6.2,3,23,8,34.8,3.72,1.29,0.13,0.38,15.6,0,0,0,3.7,3.7,0.16,-0.7,-0.7,Matches,49fe9070
396,Silvan Widmer,ch SUI,DF,Mainz 05,29-224,1993,7.3,0,10,3,30.0,1.37,0.41,0.00,0.00,9.1,0,0,0,1.6,1.6,0.16,-1.6,-1.6,Matches,f68b64fc
397,Patrick Wimmer,at AUT,MFFW,Wolfsburg,21-138,2001,3.0,0,4,1,25.0,1.34,0.33,0.00,0.00,17.1,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches,cb11b429
398,Jonas Wind,dk DEN,MF,Wolfsburg,23-250,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2077ae86
399,Hannes Wolf,at AUT,FWMF,M'Gladbach,23-182,1999,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,be42a291
400,Marius Wolf,de GER,DFFW,Dortmund,27-141,1995,5.4,1,10,4,40.0,1.86,0.75,0.10,0.25,18.1,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches,fa661778
401,Jeong Woo-yeong,kr KOR,MFFW,Freiburg,23-025,1999,2.3,0,2,1,50.0,0.85,0.43,0.00,0.00,15.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,6190474d
402,Maya Yoshida,jp JPN,DF,Schalke 04,34-052,1988,9.9,0,4,0,0.0,0.41,0.00,0.00,,15.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,caffaf5a
403,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,23-134,1999,0.9,0,1,1,100.0,1.11,1.11,0.00,0.00,6.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,a4effc55
404,Rodrigo Zalazar,uy URU,MFFW,Schalke 04,23-064,1999,4.2,1,15,5,33.3,3.58,1.19,0.07,0.20,20.4,2,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches,fc3697dd
405,Robin Zentner,de GER,GK,Mainz 05,27-352,1994,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,5c4bf6ba
406,Michael Zetterer,de GER,GK,Werder Bremen,27-095,1995,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,9b688ae1
407,Simon Zoller,de GER,FW,Bochum,31-111,1991,7.7,2,19,6,31.6,2.47,0.78,0.11,0.33,12.3,0,0,0,2.8,2.8,0.15,-0.8,-0.8,Matches,29f7cfd9
